x,y,z,tonnage,grade,economic_value
23,0,2,1000,0.1318,-13409.22
23,0,3,1000,0.1335,-13326.58
23,0,4,1000,0.1524,-12378.12
23,0,5,1000,0.1821,-10893.19
23,0,6,1000,0.1939,-10306.12
23,0,7,1000,0.1989,-10055.8
23,0,8,1000,0.2257,-8716.27
23,0,9,1000,0.2393,-8032.52
23,0,10,1000,0.232,-8398.17
23,0,11,1000,0.2447,-7766.07
23,0,12,1000,0.2553,-7236.33
23,0,13,1000,0.2395,-8023.89
23,0,14,1000,0.2141,-9297.16
23,0,15,1000,0.2227,-8862.9
23,0,16,1000,0.2411,-7946.23
23,0,17,1000,0.2372,-8138.12
23,0,18,1000,0.2193,-9034.56
23,0,19,1000,0.2185,-9075.46
23,0,20,1000,0.2238,-8807.89
23,0,21,1000,0.2035,-9826.08
23,0,22,1000,0.1709,-11453.33
23,0,23,1000,0.1385,-13072.66
23,0,24,1000,0.1218,-13909.8
23,1,0,1000,0.1374,-13130.62
23,1,1,1000,0.1547,-12265.43
23,1,2,1000,0.1469,-12653.59
23,1,3,1000,0.1479,-12605.59
23,1,4,1000,0.1708,-11461.61
23,1,5,1000,0.2053,-9733.26
23,1,6,1000,0.2234,-8830.16
23,1,7,1000,0.2359,-8205.59
23,1,8,1000,0.2721,-6394.23
23,1,9,1000,0.2901,-5494.12
23,1,10,1000,0.2819,-5903.63
23,1,11,1000,0.2789,-6053.94
23,1,12,1000,0.2802,-5987.76
23,1,13,1000,0.2693,-6536.43
23,1,14,1000,0.2461,-7695.88
23,1,15,1000,0.2495,-7527.42
23,1,16,1000,0.2644,-6779.51
23,1,17,1000,0.2673,-6636.82
23,1,18,1000,0.2555,-7222.63
23,1,19,1000,0.2489,-7554.34
23,1,20,1000,0.2446,-7768.7
23,1,21,1000,0.2202,-8988.51
23,1,22,1000,0.1886,-10571.51
23,1,23,1000,0.1584,-12081.65
23,1,24,1000,0.1432,-12839.39
23,2,0,1000,0.1543,-12285.19
23,2,1,1000,0.1733,-11335.84
23,2,2,1000,0.1745,-11277.21
23,2,3,1000,0.1885,-10576.61
23,2,4,1000,0.2141,-9292.95
23,2,5,1000,0.2289,-8557.37
23,2,6,1000,0.2457,-7716.83
23,2,7,1000,0.2768,-6159.15
23,2,8,1000,0.3206,-3972.13
23,2,9,1000,0.3357,-3214.95
23,2,10,1000,0.3266,-3669.3
23,2,11,1000,0.289,-5548.82
23,2,12,1000,0.2769,-6155.87
23,2,13,1000,0.2882,-5592.32
23,2,14,1000,0.2755,-6223.38
23,2,15,1000,0.2534,-7329.17
23,2,16,1000,0.252,-7400.76
23,2,17,1000,0.2724,-6379.8
23,2,18,1000,0.2786,-6071.77
23,2,19,1000,0.2542,-7288.79
23,2,20,1000,0.2314,-8431.32
23,2,21,1000,0.2205,-8974.62
23,2,22,1000,0.2059,-9704.79
23,2,23,1000,0.1837,-10814.58
23,2,24,1000,0.1627,-11863.12
23,3,0,1000,0.1596,-12019.85
23,3,1,1000,0.1794,-11031.01
23,3,2,1000,0.1842,-10788.25
23,3,3,1000,0.2049,-9754.52
23,3,4,1000,0.2323,-8385.38
23,3,5,1000,0.2353,-8234.79
23,3,6,1000,0.2509,-7453.44
23,3,7,1000,0.2931,-5343.81
23,3,8,1000,0.3425,-2875.24
23,3,9,1000,0.3562,-2190.62
23,3,10,1000,0.3472,-2642.18
23,3,11,1000,0.3005,-4973.85
23,3,12,1000,0.2917,-5416.78
23,3,13,1000,0.3177,-4116.99
23,3,14,1000,0.3203,-3984.32
23,3,15,1000,0.2933,-5334.2
23,3,16,1000,0.2824,-5880.57
23,3,17,1000,0.2979,-5105.76
23,3,18,1000,0.2944,-5278.59
23,3,19,1000,0.2562,-7192.36
23,3,20,1000,0.2233,-8833.62
23,3,21,1000,0.2211,-8943.0
23,3,22,1000,0.2159,-9205.32
23,3,23,1000,0.2013,-9937.03
23,3,24,1000,0.184,-10798.47
23,4,0,1000,0.1705,-11474.48
23,4,1,1000,0.1904,-10477.93
23,4,2,1000,0.1925,-10373.49
23,4,3,1000,0.2106,-9471.25
23,4,4,1000,0.2356,-8219.26
23,4,5,1000,0.2348,-8259.95
23,4,6,1000,0.2503,-7485.12
23,4,7,1000,0.2944,-5279.08
23,4,8,1000,0.3476,-2621.81
23,4,9,1000,0.3653,-1735.5
23,4,10,1000,0.3614,-1932.18
23,4,11,1000,0.3338,-3310.63
23,4,12,1000,0.3364,-3179.12
23,4,13,1000,0.3602,-1990.61
23,4,14,1000,0.3786,-1067.69
23,4,15,1000,0.371,-1449.58
23,4,16,1000,0.3572,-2138.67
23,4,17,1000,0.3443,-2786.73
23,4,18,1000,0.3127,-4366.16
23,4,19,1000,0.274,-6299.91
23,4,20,1000,0.2438,-7807.73
23,4,21,1000,0.2372,-8137.56
23,4,22,1000,0.2273,-8633.1
23,4,23,1000,0.2157,-9214.56
23,4,24,1000,0.2066,-9671.33
23,5,0,1000,0.1968,-10162.23
23,5,1,1000,0.2213,-8933.24
23,5,2,1000,0.2395,-8022.52
23,5,3,1000,0.2582,-7088.64
23,5,4,1000,0.2686,-6570.1
23,5,5,1000,0.2482,-7592.35
23,5,6,1000,0.2579,-7102.52
23,5,7,1000,0.2989,-5056.98
23,5,8,1000,0.3487,-2566.36
23,5,9,1000,0.3772,-1139.26
23,5,10,1000,0.3942,-289.69
23,5,11,1000,0.4152,762.45
23,5,12,1000,0.4225,1124.54
23,5,13,1000,0.4173,862.81
23,5,14,1000,0.4328,1637.79
23,5,15,1000,0.4452,2259.87
23,5,16,1000,0.4239,1194.33
23,5,17,1000,0.3708,-1459.52
23,5,18,1000,0.3302,-3487.6
23,5,19,1000,0.3212,-3939.93
23,5,20,1000,0.3126,-4368.75
23,5,21,1000,0.2863,-5686.12
23,5,22,1000,0.2557,-7212.81
23,5,23,1000,0.2348,-8259.95
23,5,24,1000,0.2163,-9185.9
23,6,0,1000,0.2092,-9538.45
23,6,1,1000,0.2383,-8083.4
23,6,2,1000,0.2726,-6368.73
23,6,3,1000,0.2949,-5252.77
23,6,4,1000,0.2994,-5030.58
23,6,5,1000,0.2802,-5988.35
23,6,6,1000,0.2971,-5147.11
23,6,7,1000,0.3402,-2987.91
23,6,8,1000,0.3973,-134.78
23,6,9,1000,0.4408,2041.65
23,6,10,1000,0.4731,3653.04
23,6,11,1000,0.5144,5719.8
23,6,12,1000,0.5117,5585.59
23,6,13,1000,0.4831,4156.87
23,6,14,1000,0.4684,3419.93
23,6,15,1000,0.4644,3220.17
23,6,16,1000,0.4361,1802.7
23,6,17,1000,0.3817,-915.65
23,6,18,1000,0.3683,-1583.77
23,6,19,1000,0.3832,-840.24
23,6,20,1000,0.3809,-954.89
23,6,21,1000,0.3295,-3526.94
23,6,22,1000,0.2815,-5923.23
23,6,23,1000,0.2519,-7406.24
23,6,24,1000,0.2233,-8837.19
23,7,0,1000,0.2025,-9875.2
23,7,1,1000,0.2329,-8353.38
23,7,2,1000,0.2748,-6262.27
23,7,3,1000,0.3038,-4810.82
23,7,4,1000,0.3141,-4293.15
23,7,5,1000,0.3076,-4620.1
23,7,6,1000,0.3345,-3273.42
23,7,7,1000,0.3843,-787.42
23,7,8,1000,0.4519,2593.98
23,7,9,1000,0.506,5300.85
23,7,10,1000,0.5445,7226.57
23,7,11,1000,0.5836,9181.14
23,7,12,1000,0.5766,8828.53
23,7,13,1000,0.5472,7359.64
23,7,14,1000,0.5038,5189.5
23,7,15,1000,0.4678,3390.94
23,7,16,1000,0.4372,1861.07
23,7,17,1000,0.4047,232.56
23,7,18,1000,0.4154,767.81
23,7,19,1000,0.4285,1427.09
23,7,20,1000,0.4117,585.11
23,7,21,1000,0.3445,-2777.41
23,7,22,1000,0.2931,-5346.69
23,7,23,1000,0.2626,-6868.04
23,7,24,1000,0.2344,-8280.33
23,8,0,1000,0.1896,-10518.98
23,8,1,1000,0.2198,-9011.14
23,8,2,1000,0.2782,-6092.05
23,8,3,1000,0.3327,-3363.88
23,8,4,1000,0.3602,-1990.87
23,8,5,1000,0.3473,-2636.18
23,8,6,1000,0.3663,-1686.17
23,8,7,1000,0.4186,930.26
23,8,8,1000,0.4596,2982.3
23,8,9,1000,0.5029,5143.37
23,8,10,1000,0.5554,7767.55
23,8,11,1000,0.5914,9568.93
23,8,12,1000,0.5907,9532.74
23,8,13,1000,0.5842,9209.22
23,8,14,1000,0.5287,6435.79
23,8,15,1000,0.4666,3327.7
23,8,16,1000,0.4456,2281.34
23,8,17,1000,0.4463,2315.02
23,8,18,1000,0.4563,2814.47
23,8,19,1000,0.4391,1952.52
23,8,20,1000,0.394,-300.68
23,8,21,1000,0.333,-3352.28
23,8,22,1000,0.2972,-5142.13
23,8,23,1000,0.2628,-6862.07
23,8,24,1000,0.2272,-8638.28
23,9,0,1000,0.1972,-10140.08
23,9,1,1000,0.2231,-8843.92
23,9,2,1000,0.2759,-6204.26
23,9,3,1000,0.3402,-2991.8
23,9,4,1000,0.3835,-824.87
23,9,5,1000,0.3806,-969.28
23,9,6,1000,0.4038,188.01
23,9,7,1000,0.4563,2814.03
23,9,8,1000,0.4572,2862.42
23,9,9,1000,0.4765,3823.44
23,9,10,1000,0.5371,6856.7
23,9,11,1000,0.5548,7739.51
23,9,12,1000,0.5447,7237.12
23,9,13,1000,0.5598,7988.62
23,9,14,1000,0.5457,7283.65
23,9,15,1000,0.5168,5840.77
23,9,16,1000,0.5065,5323.53
23,9,17,1000,0.4942,4707.59
23,9,18,1000,0.4545,2723.77
23,9,19,1000,0.4073,362.8
23,9,20,1000,0.351,-2449.87
23,9,21,1000,0.3106,-4471.76
23,9,22,1000,0.2914,-5428.53
23,9,23,1000,0.2575,-7122.61
23,9,24,1000,0.2224,-8880.08
23,10,0,1000,0.2121,-9393.34
23,10,1,1000,0.2351,-8243.65
23,10,2,1000,0.2711,-6445.82
23,10,3,1000,0.3263,-3686.47
23,10,4,1000,0.3765,-1177.17
23,10,5,1000,0.4028,138.43
23,10,6,1000,0.4446,2231.52
23,10,7,1000,0.4974,4871.39
23,10,8,1000,0.4883,4412.62
23,10,9,1000,0.4994,4968.72
23,10,10,1000,0.5568,7842.04
23,10,11,1000,0.5512,7560.18
23,10,12,1000,0.5221,6107.33
23,10,13,1000,0.5408,7037.72
23,10,14,1000,0.5686,8428.96
23,10,15,1000,0.5811,9052.63
23,10,16,1000,0.5702,8511.51
23,10,17,1000,0.5273,6364.5
23,10,18,1000,0.4513,2563.23
23,10,19,1000,0.3978,-110.02
23,10,20,1000,0.341,-2947.78
23,10,21,1000,0.3015,-4925.35
23,10,22,1000,0.284,-5799.16
23,10,23,1000,0.2574,-7129.2
23,10,24,1000,0.2342,-8290.31
23,11,0,1000,0.2372,-8141.66
23,11,1,1000,0.2696,-6517.71
23,11,2,1000,0.3052,-4740.26
23,11,3,1000,0.3557,-2215.01
23,11,4,1000,0.4089,444.21
23,11,5,1000,0.4351,1757.47
23,11,6,1000,0.4564,2819.85
23,11,7,1000,0.4922,4611.58
23,11,8,1000,0.5118,5588.69
23,11,9,1000,0.5383,6916.23
23,11,10,1000,0.567,8351.58
23,11,11,1000,0.5458,7291.14
23,11,12,1000,0.5313,6565.76
23,11,13,1000,0.5572,7860.01
23,11,14,1000,0.6216,11080.97
23,11,15,1000,0.6535,12675.33
23,11,16,1000,0.6243,11216.98
23,11,17,1000,0.5648,8238.41
23,11,18,1000,0.4964,4822.02
23,11,19,1000,0.4496,2478.54
23,11,20,1000,0.3796,-1019.63
23,11,21,1000,0.3156,-4219.39
23,11,22,1000,0.2939,-5305.96
23,11,23,1000,0.28,-6001.25
23,11,24,1000,0.2691,-6546.44
23,12,0,1000,0.2569,-7156.2
23,12,1,1000,0.298,-5099.03
23,12,2,1000,0.334,-3300.23
23,12,3,1000,0.3803,-987.15
23,12,4,1000,0.4318,1589.58
23,12,5,1000,0.4404,2020.24
23,12,6,1000,0.4295,1477.43
23,12,7,1000,0.4496,2478.16
23,12,8,1000,0.5141,5706.84
23,12,9,1000,0.5698,8491.75
23,12,10,1000,0.5723,8615.26
23,12,11,1000,0.5412,7059.66
23,12,12,1000,0.5447,7234.3
23,12,13,1000,0.5747,8737.2
23,12,14,1000,0.6373,11865.18
23,12,15,1000,0.6497,12484.84
23,12,16,1000,0.6029,10143.82
23,12,17,1000,0.5508,7538.67
23,12,18,1000,0.5175,5873.54
23,12,19,1000,0.4829,4144.37
23,12,20,1000,0.4201,1004.24
23,12,21,1000,0.3614,-1930.65
23,12,22,1000,0.3389,-3057.44
23,12,23,1000,0.3184,-4078.8
23,12,24,1000,0.2881,-5596.25
23,13,0,1000,0.2622,-6888.66
23,13,1,1000,0.299,-5047.89
23,13,2,1000,0.3174,-4128.41
23,13,3,1000,0.3525,-2377.12
23,13,4,1000,0.4037,186.18
23,13,5,1000,0.4221,1104.6
23,13,6,1000,0.4161,806.4
23,13,7,1000,0.4354,1770.85
23,13,8,1000,0.5101,5507.13
23,13,9,1000,0.5748,8740.69
23,13,10,1000,0.575,8748.83
23,13,11,1000,0.5249,6242.96
23,13,12,1000,0.5117,5583.99
23,13,13,1000,0.5406,7028.73
23,13,14,1000,0.5984,9917.62
23,13,15,1000,0.6045,10224.74
23,13,16,1000,0.5575,7873.06
23,13,17,1000,0.5076,5381.51
23,13,18,1000,0.4791,3956.7
23,13,19,1000,0.4489,2447.05
23,13,20,1000,0.4094,468.93
23,13,21,1000,0.382,-901.05
23,13,22,1000,0.3633,-1832.9
23,13,23,1000,0.3297,-3514.35
23,13,24,1000,0.2775,-6123.05
23,14,0,1000,0.2557,-7214.7
23,14,1,1000,0.2853,-5735.32
23,14,2,1000,0.288,-5601.91
23,14,3,1000,0.3127,-4366.09
23,14,4,1000,0.3653,-1733.29
23,14,5,1000,0.4111,554.71
23,14,6,1000,0.4261,1304.93
23,14,7,1000,0.4415,2077.37
23,14,8,1000,0.4878,4392.12
23,14,9,1000,0.5459,7294.84
23,14,10,1000,0.5622,8111.14
23,14,11,1000,0.5021,5106.9
23,14,12,1000,0.4658,3288.42
23,14,13,1000,0.4944,4720.71
23,14,14,1000,0.5324,6622.41
23,14,15,1000,0.5134,5668.02
23,14,16,1000,0.4668,3342.29
23,14,17,1000,0.4499,2496.31
23,14,18,1000,0.4655,3274.94
23,14,19,1000,0.446,2299.09
23,14,20,1000,0.4054,271.09
23,14,21,1000,0.3581,-2094.2
23,14,22,1000,0.323,-3850.43
23,14,23,1000,0.2907,-5463.03
23,14,24,1000,0.2564,-7179.36
23,15,0,1000,0.241,-7949.43
23,15,1,1000,0.2708,-6460.85
23,15,2,1000,0.2864,-5678.73
23,15,3,1000,0.3183,-4083.05
23,15,4,1000,0.3719,-1406.3
23,15,5,1000,0.4272,1360.8
23,15,6,1000,0.452,2601.12
23,15,7,1000,0.46,2998.21
23,15,8,1000,0.4502,2511.52
23,15,9,1000,0.48,3998.83
23,15,10,1000,0.5179,5896.14
23,15,11,1000,0.5049,5246.76
23,15,12,1000,0.4974,4872.32
23,15,13,1000,0.5291,6457.14
23,15,14,1000,0.5419,7094.54
23,15,15,1000,0.4911,4553.06
23,15,16,1000,0.4413,2062.55
23,15,17,1000,0.4367,1833.63
23,15,18,1000,0.4713,3565.98
23,15,19,1000,0.4576,2877.74
23,15,20,1000,0.4097,483.62
23,15,21,1000,0.3322,-3391.47
23,15,22,1000,0.2776,-6121.77
23,15,23,1000,0.2542,-7291.67
23,15,24,1000,0.2528,-7362.36
23,16,0,1000,0.2319,-8403.62
23,16,1,1000,0.2647,-6767.35
23,16,2,1000,0.2952,-5241.4
23,16,3,1000,0.3352,-3240.59
23,16,4,1000,0.3861,-694.63
23,16,5,1000,0.4293,1467.2
23,16,6,1000,0.4469,2342.69
23,16,7,1000,0.4509,2543.06
23,16,8,1000,0.4195,976.88
23,16,9,1000,0.4318,1591.15
23,16,10,1000,0.473,3648.09
23,16,11,1000,0.5037,5183.04
23,16,12,1000,0.5355,6776.28
23,16,13,1000,0.5686,8430.62
23,16,14,1000,0.5736,8677.74
23,16,15,1000,0.5158,5792.43
23,16,16,1000,0.4646,3229.12
23,16,17,1000,0.4363,1815.01
23,16,18,1000,0.4406,2029.73
23,16,19,1000,0.4244,1218.82
23,16,20,1000,0.3937,-315.05
23,16,21,1000,0.3399,-3005.29
23,16,22,1000,0.2893,-5537.48
23,16,23,1000,0.2626,-6867.96
23,16,24,1000,0.2569,-7153.68
23,17,0,1000,0.2196,-9018.19
23,17,1,1000,0.2555,-7226.52
23,17,2,1000,0.305,-4748.08
23,17,3,1000,0.35,-2501.17
23,17,4,1000,0.3861,-695.58
23,17,5,1000,0.3945,-275.96
23,17,6,1000,0.3903,-483.42
23,17,7,1000,0.3954,-229.0
23,17,8,1000,0.4011,56.67
23,17,9,1000,0.4323,1615.78
23,17,10,1000,0.459,2948.03
23,17,11,1000,0.4718,3590.29
23,17,12,1000,0.4962,4809.87
23,17,13,1000,0.5272,6360.1
23,17,14,1000,0.5494,7467.87
23,17,15,1000,0.5134,5670.79
23,17,16,1000,0.4646,3228.95
23,17,17,1000,0.4267,1334.86
23,17,18,1000,0.4096,480.39
23,17,19,1000,0.3825,-874.27
23,17,20,1000,0.3433,-2835.63
23,17,21,1000,0.3057,-4716.4
23,17,22,1000,0.2792,-6040.19
23,17,23,1000,0.2624,-6879.62
23,17,24,1000,0.2494,-7531.6
23,18,0,1000,0.2132,-9341.25
23,18,1,1000,0.2443,-7785.82
23,18,2,1000,0.2858,-5711.63
23,18,3,1000,0.3174,-4128.81
23,18,4,1000,0.3382,-3087.84
23,18,5,1000,0.3355,-3227.17
23,18,6,1000,0.3261,-3695.28
23,18,7,1000,0.3351,-3243.06
23,18,8,1000,0.3966,-169.0
23,18,9,1000,0.4593,2963.81
23,18,10,1000,0.4662,3312.41
23,18,11,1000,0.4295,1473.9
23,18,12,1000,0.4189,943.91
23,18,13,1000,0.445,2249.12
23,18,14,1000,0.4806,4032.05
23,18,15,1000,0.4635,3173.29
23,18,16,1000,0.4194,971.77
23,18,17,1000,0.4024,118.49
23,18,18,1000,0.3992,-37.92
23,18,19,1000,0.3629,-1854.17
23,18,20,1000,0.2955,-5225.54
23,18,21,1000,0.2531,-7345.7
23,18,22,1000,0.2523,-7385.2
23,18,23,1000,0.247,-7651.28
23,18,24,1000,0.2217,-8916.4
23,19,0,1000,0.2099,-9503.24
23,19,1,1000,0.2336,-8318.55
23,19,2,1000,0.2531,-7346.81
23,19,3,1000,0.2696,-6520.55
23,19,4,1000,0.2892,-5538.2
23,19,5,1000,0.3063,-4684.52
23,19,6,1000,0.3111,-4444.77
23,19,7,1000,0.3194,-4030.79
23,19,8,1000,0.3765,-1174.33
23,19,9,1000,0.4325,1624.32
23,19,10,1000,0.4368,1841.49
23,19,11,1000,0.4091,453.49
23,19,12,1000,0.407,349.58
23,19,13,1000,0.4305,1525.2
23,19,14,1000,0.4524,2618.37
23,19,15,1000,0.4249,1243.35
23,19,16,1000,0.3835,-825.65
23,19,17,1000,0.3757,-1214.42
23,19,18,1000,0.381,-948.32
23,19,19,1000,0.3466,-2670.37
23,19,20,1000,0.2823,-5886.66
23,19,21,1000,0.2468,-7660.2
23,19,22,1000,0.2504,-7479.7
23,19,23,1000,0.2395,-8026.37
23,19,24,1000,0.1999,-10005.88
23,20,0,1000,0.1939,-10304.95
23,20,1,1000,0.2159,-9203.95
23,20,2,1000,0.231,-8449.56
23,20,3,1000,0.2445,-7774.01
23,20,4,1000,0.2676,-6618.47
23,20,5,1000,0.308,-4598.46
23,20,6,1000,0.3349,-3255.38
23,20,7,1000,0.3448,-2759.18
23,20,8,1000,0.3586,-2070.76
23,20,9,1000,0.3775,-1123.78
23,20,10,1000,0.3879,-603.96
23,20,11,1000,0.4004,17.8
23,20,12,1000,0.4235,1175.04
23,20,13,1000,0.4383,1915.04
23,20,14,1000,0.433,1652.0
23,20,15,1000,0.3917,-412.92
23,20,16,1000,0.3573,-2134.76
23,20,17,1000,0.36,-2001.92
23,20,18,1000,0.3733,-1334.21
23,20,19,1000,0.3434,-2830.05
23,20,20,1000,0.2883,-5584.42
23,20,21,1000,0.2525,-7376.8
23,20,22,1000,0.246,-7701.68
23,20,23,1000,0.2242,-8790.34
23,20,24,1000,0.1814,-10931.29
23,21,0,1000,0.1712,-11439.4
23,21,1,1000,0.1963,-10187.08
23,21,2,1000,0.2219,-8904.31
23,21,3,1000,0.2414,-7927.77
23,21,4,1000,0.265,-6749.03
23,21,5,1000,0.3074,-4629.92
23,21,6,1000,0.3446,-2768.87
23,21,7,1000,0.3582,-2089.55
23,21,8,1000,0.3283,-3585.16
23,21,9,1000,0.3096,-4520.58
23,21,10,1000,0.3268,-3658.65
23,21,11,1000,0.3696,-1520.1
23,21,12,1000,0.4039,195.99
23,21,13,1000,0.4063,314.68
23,21,14,1000,0.3819,-903.65
23,21,15,1000,0.3411,-2945.34
23,21,16,1000,0.3179,-4103.7
23,21,17,1000,0.3313,-3432.6
23,21,18,1000,0.3513,-2435.33
23,21,19,1000,0.327,-3648.99
23,21,20,1000,0.2863,-5682.95
23,21,21,1000,0.2523,-7386.33
23,21,22,1000,0.2322,-8390.2
23,21,23,1000,0.2062,-9690.46
23,21,24,1000,0.1806,-10968.42
23,22,0,1000,0.1624,-11880.3
23,22,1,1000,0.1847,-10765.14
23,22,2,1000,0.2039,-9804.17
23,22,3,1000,0.2193,-9035.88
23,22,4,1000,0.239,-8052.21
23,22,5,1000,0.2717,-6415.93
23,22,6,1000,0.3031,-4845.45
23,22,7,1000,0.3157,-4213.21
23,22,8,1000,0.2844,-5780.26
23,22,9,1000,0.2636,-6818.16
23,22,10,1000,0.28,-6000.52
23,22,11,1000,0.32,-3998.2
23,22,12,1000,0.3489,-2554.27
23,22,13,1000,0.3484,-2582.27
23,22,14,1000,0.3245,-3773.18
23,22,15,1000,0.29,-5499.52
23,22,16,1000,0.2719,-6403.71
23,22,17,1000,0.2851,-5743.46
23,22,18,1000,0.3031,-4844.07
23,22,19,1000,0.2831,-5847.32
23,22,20,1000,0.2583,-7083.4
23,22,21,1000,0.2414,-7928.64
23,22,22,1000,0.2229,-8857.36
23,22,23,1000,0.1996,-10019.7
23,22,24,1000,0.1835,-10823.52
23,23,0,1000,0.1625,-11872.73
23,23,1,1000,0.1798,-11011.09
23,23,2,1000,0.1882,-10588.01
23,23,3,1000,0.1997,-10013.36
23,23,4,1000,0.2176,-9122.35
23,23,5,1000,0.2356,-8219.54
23,23,6,1000,0.2504,-7479.21
23,23,7,1000,0.2584,-7079.07
23,23,8,1000,0.2468,-7661.41
23,23,9,1000,0.2454,-7727.91
23,23,10,1000,0.2595,-7025.81
23,23,11,1000,0.2754,-6231.35
23,23,12,1000,0.2831,-5843.02
23,23,13,1000,0.2841,-5794.8
23,23,14,1000,0.2831,-5845.03
23,23,15,1000,0.271,-6449.33
23,23,16,1000,0.2544,-7278.65
23,23,17,1000,0.2528,-7359.27
23,23,18,1000,0.2583,-7084.34
23,23,19,1000,0.2441,-7794.27
23,23,20,1000,0.2361,-8195.93
23,23,21,1000,0.232,-8401.6
23,23,22,1000,0.2124,-9380.12
23,23,23,1000,0.1886,-10569.95
23,23,24,1000,0.1774,-11128.66
23,24,0,1000,0.1559,-12203.76
23,24,1,1000,0.1679,-11605.89
23,24,2,1000,0.1702,-11490.66
23,24,3,1000,0.1827,-10865.79
23,24,4,1000,0.2034,-9832.28
23,24,5,1000,0.2138,-9307.6
23,24,6,1000,0.2123,-9382.88
23,24,7,1000,0.2125,-9377.19
23,24,8,1000,0.2179,-9105.79
23,24,9,1000,0.2376,-8121.32
23,24,10,1000,0.2514,-7428.84
23,24,11,1000,0.2495,-7526.41
23,24,12,1000,0.242,-7897.97
23,24,13,1000,0.2463,-7686.76
23,24,14,1000,0.2702,-6489.79
23,24,15,1000,0.2797,-6012.92
23,24,16,1000,0.2616,-6921.47
23,24,17,1000,0.2349,-8253.73
23,24,18,1000,0.2206,-8970.15
23,24,19,1000,0.2142,-9288.19
23,24,20,1000,0.2218,-8911.27
23,24,21,1000,0.2201,-8996.72
23,24,22,1000,0.1929,-10353.33
23,24,23,1000,0.1612,-11940.68
23,24,24,1000,0.1477,-12612.91
24,0,0,1000,0.1164,-14180.01
24,0,1,1000,0.1327,-13367.16
24,0,2,1000,0.1327,-13366.83
24,0,3,1000,0.1259,-13704.27
24,0,4,1000,0.1258,-13712.48
24,0,5,1000,0.1402,-12991.19
24,0,6,1000,0.1672,-11639.3
24,0,7,1000,0.1918,-10408.03
24,0,8,1000,0.2218,-8908.61
24,0,9,1000,0.2201,-8994.97
24,0,10,1000,0.2041,-9793.5
24,0,11,1000,0.1925,-10372.58
24,0,12,1000,0.2052,-9740.71
24,0,13,1000,0.2128,-9361.16
24,0,14,1000,0.204,-9802.02
24,0,15,1000,0.2039,-9802.74
24,0,16,1000,0.2178,-9111.63
24,0,17,1000,0.2246,-8767.92
24,0,18,1000,0.2089,-9555.91
24,0,19,1000,0.1939,-10306.1
24,0,20,1000,0.1854,-10728.8
24,0,21,1000,0.1718,-11408.16
24,0,22,1000,0.1511,-12446.29
24,0,23,1000,0.131,-13450.71
24,0,24,1000,0.1182,-14088.57
24,1,0,1000,0.1334,-13330.09
24,1,1,1000,0.1502,-12491.24
24,1,2,1000,0.1521,-12396.05
24,1,3,1000,0.1507,-12464.39
24,1,4,1000,0.1563,-12183.1
24,1,5,1000,0.1749,-11253.72
24,1,6,1000,0.2049,-9753.16
24,1,7,1000,0.2319,-8403.9
24,1,8,1000,0.2563,-7186.69
24,1,9,1000,0.2512,-7439.57
24,1,10,1000,0.2371,-8143.08
24,1,11,1000,0.2178,-9111.96
24,1,12,1000,0.2228,-8858.0
24,1,13,1000,0.2311,-8446.15
24,1,14,1000,0.215,-9248.86
24,1,15,1000,0.2049,-9753.44
24,1,16,1000,0.2176,-9119.2
24,1,17,1000,0.2377,-8115.51
24,1,18,1000,0.2382,-8091.24
24,1,19,1000,0.2232,-8840.14
24,1,20,1000,0.2072,-9639.53
24,1,21,1000,0.1861,-10693.62
24,1,22,1000,0.1645,-11774.92
24,1,23,1000,0.1456,-12719.17
24,1,24,1000,0.1336,-13321.06
24,2,0,1000,0.1424,-12880.92
24,2,1,1000,0.1553,-12233.56
24,2,2,1000,0.1637,-11814.18
24,2,3,1000,0.1807,-10965.16
24,2,4,1000,0.1992,-10040.46
24,2,5,1000,0.2083,-9585.8
24,2,6,1000,0.227,-8651.03
24,2,7,1000,0.2554,-7231.79
24,2,8,1000,0.2747,-6262.61
24,2,9,1000,0.2762,-6192.5
24,2,10,1000,0.2749,-6254.62
24,2,11,1000,0.2514,-7428.62
24,2,12,1000,0.2451,-7746.94
24,2,13,1000,0.2562,-7188.38
24,2,14,1000,0.2393,-8035.24
24,2,15,1000,0.2177,-9113.52
24,2,16,1000,0.2224,-8878.26
24,2,17,1000,0.24,-7997.58
24,2,18,1000,0.2422,-7891.64
24,2,19,1000,0.2248,-8759.48
24,2,20,1000,0.2042,-9788.34
24,2,21,1000,0.1882,-10591.46
24,2,22,1000,0.1755,-11226.94
24,2,23,1000,0.1611,-11943.61
24,2,24,1000,0.1455,-12725.63
24,3,0,1000,0.1468,-12658.84
24,3,1,1000,0.1561,-12197.24
24,3,2,1000,0.1619,-11905.39
24,3,3,1000,0.1855,-10723.48
24,3,4,1000,0.2106,-9468.92
24,3,5,1000,0.2143,-9285.45
24,3,6,1000,0.2269,-8657.24
24,3,7,1000,0.2586,-7071.51
24,3,8,1000,0.2886,-5568.69
24,3,9,1000,0.3035,-4824.4
24,3,10,1000,0.31,-4498.85
24,3,11,1000,0.2842,-5792.47
24,3,12,1000,0.272,-6398.14
24,3,13,1000,0.2864,-5680.16
24,3,14,1000,0.2802,-5991.59
24,3,15,1000,0.264,-6802.06
